w1,w2,w3,Accurate,
0.932764935,0.796205434,0.276237431,0.6,
0.119778096,0.288748233,0.354147969,0.38,
0.177708592,0.805350257,0.591727906,0.56,
0.123527775,0.28940102,0.245702395,0.4,
0.629876383,0.952367748,0.228997961,0.62,
0.147224758,0.883168746,0.74727915,0.56,
0.515564461,0.234464051,0.291922943,0.46,
0.733972193,0.880149465,0.68490881,0.58,
0.695915856,0.053922491,0.329962828,0.44,
0.405399003,0.433949189,0.085799618,0.52,
0.912824084,0.182899194,0.264466851,0.46,
0.320289876,0.897928963,0.06807411,0.58,
0.553266405,0.955906638,0.843056128,0.58,
0.042716766,0.660579679,0.528711133,0.48,
0.046772357,0.832412574,0.178582033,0.54,
0.062449652,0.270222649,0.453439314,0.38,
0.292820215,0.435783831,0.720717546,0.52,
0.58548354,0.552197146,0.905156083,0.48,
0.1508866,0.482256402,0.377265388,0.48,
0.765579796,0.631301372,0.920168487,0.5,
0.882477232,0.894824151,0.850584592,0.6,
0.811668199,0.513091604,0.065026184,0.5,
0.825890655,0.292979452,0.285704344,0.46,
0.559812193,0.915191453,0.81795683,0.58,
0.189301339,0.955095297,0.744021916,0.58,
0.476617595,0.169875686,0.473032786,0.42,
0.59573997,0.020853288,0.828531523,0.4,
0.445972888,0.949967137,0.267017959,0.58,
0.307886366,0.013886476,0.596761286,0.4,
0.916104913,0.532583899,0.770606502,0.52,
0.32304981,0.766457143,0.73176306,0.52,
0.558582856,0.361380877,0.018325308,0.52,
0.713371798,0.838672064,0.324174195,0.58,
0.745586929,0.276101513,0.093629126,0.46,
0.264780999,0.890492043,0.217947737,0.56,
0.003603753,0.634190091,0.654902722,0.48,
0.976953601,0.654469114,0.688287498,0.58,
0.839504142,0.213591075,0.826407384,0.44,
0.724944696,0.175121698,0.537833814,0.44,
0.249675574,0.096092076,0.377727859,0.38,
0.666459586,0.646090017,0.221540031,0.52,
0.173138067,0.962751063,0.329634822,0.58,
0.440730461,0.730996795,0.000553724,0.52,
0.749530971,0.016168495,0.890395939,0.4,
0.716899895,0.225455725,0.099437937,0.48,
0.688200029,0.382145039,0.428497732,0.5,
0.750926149,0.154841275,0.381734578,0.42,
0.01967089,0.974738017,0.137072275,0.58,
0.842010167,0.005428689,0.056122444,0.42,
0.314941829,0.675434401,0.614497435,0.5,
0.12662822,0.170498064,0.946551109,0.38,
0.318140826,0.206763715,0.411143897,0.38,
0.575489822,0.134742584,0.86200959,0.4,
0.576799559,0.397462323,0.638163456,0.5,
0.925324768,0.711447885,0.079209561,0.62,
0.988082656,0.99263331,0.574647781,0.62,
0.312326406,0.798722067,0.531546923,0.56,
0.28735375,0.267867499,0.737799933,0.44,
0.010299193,0.930793366,0.696869701,0.52,
0.581452164,0.133942397,0.840420575,0.4,
0.884909867,0.994961744,0.235093989,0.62,
0.741715812,0.736866445,0.151836208,0.58,
0.314273893,0.450309149,0.14026319,0.5,
0.247778795,0.366540542,0.67918986,0.52,
0.47163793,0.702952766,0.171140011,0.52,
0.892179128,0.670736058,0.38908555,0.58,
0.715176934,0.331008108,0.01469062,0.5,
0.864857947,0.151656838,0.270929196,0.44,
0.500555977,0.573211725,0.29508915,0.5,
0.28870756,0.446857349,0.742840817,0.48,
0.414076656,0.852417646,0.564328733,0.58,
0.161322937,0.657351967,0.027575115,0.52,
0.332032098,0.208390944,0.918832773,0.36,
0.437207547,0.065632077,0.848292916,0.38,
0.458439924,0.384481889,0.828207523,0.48,
0.568352635,0.941332327,0.916606891,0.6,
0.547210217,0.272960125,0.139655488,0.48,
0.055061045,0.091089506,0.310312413,0.42,
9.67E-05,0.86000177,0.287369532,0.5,
0.92222997,0.437843349,0.438327442,0.52,
0.513794687,0.808161616,0.134755176,0.6,
0.824319303,0.985683832,0.710387414,0.6,
0.921327272,0.251556971,0.753469855,0.48,
0.023584397,0.869149776,0.701023587,0.54,
0.221307972,0.949815781,0.876374947,0.58,
0.513615658,0.527998146,0.943362749,0.48,
0.511675476,0.968458558,0.214340948,0.6,
0.744901745,0.707317653,0.570876156,0.6,
0.939964999,0.038133673,0.61466654,0.44,
0.044305603,0.966396924,0.873536327,0.56,
0.742680686,0.463507991,0.162780864,0.48,
0.749500089,0.423578532,0.189430026,0.48,
0.572966752,0.318346686,0.701768685,0.5,
0.133352834,0.292672467,0.074423351,0.4,
0.838803938,0.688521942,0.52124424,0.58,
0.287592255,0.155436472,0.87585338,0.38,
0.659272325,0.341017677,0.530645502,0.5,
0.453767233,0.354819247,0.154755384,0.52,
0.142618216,0.93999503,0.785733045,0.56,
0.316023806,0.312992804,0.157462508,0.46,
0.536520967,0.221865507,0.536926737,0.44,
0.335666531,0.190224686,0.424737907,0.38,
0.868510651,0.098361643,0.698309141,0.42,
0.080652082,0.72102625,0.499264916,0.52,
0.667604762,0.329647076,0.903982857,0.5,
0.175827011,0.780774379,0.227361108,0.56,
0.386010253,0.512359205,0.926580006,0.48,
0.873665703,0.844652455,0.140213646,0.64,
0.873665703,0.844652455,0.140213646,0.64,
0.873665703,0.844652455,0.140213646,0.64,
0.806632308,0.659503725,-0.047530207,0.54,
0.806632308,0.659503725,-0.047530207,0.54,
0.806632308,0.659503725,-0.047530207,0.54,
0.806632308,0.659503725,-0.047530207,0.54,
0.806632308,0.659503725,-0.047530207,0.54,
0.806632308,0.659503725,-0.047530207,0.54,
0.806632308,0.659503725,-0.047530207,0.54,
0.806632308,0.659503725,-0.047530207,0.54,
0.806632308,0.659503725,-0.047530207,0.54,
0.806632308,0.659503725,-0.047530207,0.54,
0.806632308,0.659503725,-0.047530207,0.54,
0.806632308,0.659503725,-0.047530207,0.54,
0.806632308,0.659503725,-0.047530207,0.54,
0.806632308,0.659503725,-0.047530207,0.54,
0.806632308,0.659503725,-0.047530207,0.54,
0.806632308,0.659503725,-0.047530207,0.54,
0.806632308,0.659503725,-0.047530207,0.54,
0.806632308,0.659503725,-0.047530207,0.54,
0.806632308,0.659503725,-0.047530207,0.54,
0.806632308,0.659503725,-0.047530207,0.54,
0.806632308,0.659503725,-0.047530207,0.54,
0.806632308,0.659503725,-0.047530207,0.54,
0.806632308,0.659503725,-0.047530207,0.54,
0.806632308,0.659503725,-0.047530207,0.54,
0.806632308,0.659503725,-0.047530207,0.54,
0.806632308,0.659503725,-0.047530207,0.54,
0.806632308,0.659503725,-0.047530207,0.54,
0.806632308,0.659503725,-0.047530207,0.54,
0.806632308,0.659503725,-0.047530207,0.54,
0.806632308,0.659503725,-0.047530207,0.54,
0.806632308,0.659503725,-0.047530207,0.54,
0.838763944,0.743950943,0.056967653,0.6,
0.838763944,0.743950943,0.056967653,0.6,
0.838763944,0.743950943,0.056967653,0.6,
0.838763944,0.743950943,0.056967653,0.6,
0.838763944,0.743950943,0.056967653,0.6,
0.838763944,0.743950943,0.056967653,0.6,
0.838763944,0.743950943,0.056967653,0.6,
0.838763944,0.743950943,0.056967653,0.6,
0.838763944,0.743950943,0.056967653,0.6,
0.838763944,0.743950943,0.056967653,0.6,
0.838763944,0.743950943,0.056967653,0.6,
0.838763944,0.743950943,0.056967653,0.6,
0.838763944,0.743950943,0.056967653,0.6,
0.838763944,0.743950943,0.056967653,0.6,
0.838763944,0.743950943,0.056967653,0.6,
0.838763944,0.743950943,0.056967653,0.6,
0.838763944,0.743950943,0.056967653,0.6,
0.838763944,0.743950943,0.056967653,0.6,
0.838763944,0.743950943,0.056967653,0.6,
0.838763944,0.743950943,0.056967653,0.6,
0.838763944,0.743950943,0.056967653,0.6,
0.838763944,0.743950943,0.056967653,0.6,
0.838763944,0.743950943,0.056967653,0.6,
0.838763944,0.743950943,0.056967653,0.6,
0.838763944,0.743950943,0.056967653,0.6,
0.838763944,0.743950943,0.056967653,0.6,
0.838763944,0.743950943,0.056967653,0.6,
0.838763944,0.743950943,0.056967653,0.6,
0.838763944,0.743950943,0.056967653,0.6,
0.838763944,0.743950943,0.056967653,0.6,
0.776095808,0.586327006,-0.190528233,0.5,
0.776095808,0.586327006,-0.190528233,0.5,
0.776095808,0.586327006,-0.190528233,0.5,
0.776095808,0.586327006,-0.190528233,0.5,
0.776095808,0.586327006,-0.190528233,0.5,
0.776095808,0.586327006,-0.190528233,0.5,
0.776095808,0.586327006,-0.190528233,0.5,
0.776095808,0.586327006,-0.190528233,0.5,
0.776095808,0.586327006,-0.190528233,0.5,
0.776095808,0.586327006,-0.190528233,0.5,
0.776095808,0.586327006,-0.190528233,0.5,
0.776095808,0.586327006,-0.190528233,0.5,
0.776095808,0.586327006,-0.190528233,0.5,
0.776095808,0.586327006,-0.190528233,0.5,
0.776095808,0.586327006,-0.190528233,0.5,
0.776095808,0.586327006,-0.190528233,0.5,
0.776095808,0.586327006,-0.190528233,0.5,
0.776095808,0.586327006,-0.190528233,0.5,
0.776095808,0.586327006,-0.190528233,0.5,
0.776095808,0.586327006,-0.190528233,0.5,
0.776095808,0.586327006,-0.190528233,0.5,
0.776095808,0.586327006,-0.190528233,0.5,
0.776095808,0.586327006,-0.190528233,0.5,
0.776095808,0.586327006,-0.190528233,0.5,
0.776095808,0.586327006,-0.190528233,0.5,
0.776095808,0.586327006,-0.190528233,0.5,
0.776095808,0.586327006,-0.190528233,0.5,
0.776095808,0.586327006,-0.190528233,0.5,
0.776095808,0.586327006,-0.190528233,0.5,
0.776095808,0.586327006,-0.190528233,0.5,
0.745756932,0.52050745,-0.408609434,0.5,
0.713191406,0.457715334,-0.797429531,0.52,
0.672090131,0.388234481,-1.704537638,0.44,
0.592752515,0.250254988,-5.665321401,0.42,
-2.91627727,-4.211184975,-506.5028016,0.4,
-1.25E+59,-2.23E+58,-1.81E+61,0.4,
-9.15E+278,-4.46E+278,-1.34E+276,0.4,
0.838763944,0.743950943,0.056967653,0.6,
0.8278363,0.754875449,0.066230773,0.54,
0.8278363,0.754875449,0.066230773,0.54,
0.831061617,0.470629789,0.37029932,0.52,
0.235404152,0.585696419,0.45653725,0.5,
0.949879365,0.150432526,0.408921154,0.46,
0.785634354,0.615697484,0.589659617,0.5,
0.262519721,-0.087551584,0.056818445,0.4,
0.212974497,-0.010187284,0.580365468,0.38,
0.376496812,0.427527547,-0.021293805,0.5,
0.873930523,0.378682979,0.002722416,0.54,
0.0953417,0.230337584,0.509387191,0.4,
0.481132368,0.884962465,0.238324243,0.56,
0.018555047,0.331661984,0.86918306,0.42,
0.193882432,-0.057582668,0.145364615,0.4,
0.109630761,0.313140461,-0.002164801,0.4,
0.817346703,0.666742939,0.48111326,0.54,
0.843522287,0.281792586,0.774517673,0.48,
0.155626804,0.44315585,0.692602644,0.5,
0.908895648,0.846077848,0.853484271,0.6,
0.923791909,0.27111809,-0.010393826,0.52,
0.909843644,0.680433198,0.768537073,0.6,
0.089572568,0.84262463,0.198312872,0.54,
0.483391209,0.78209665,0.368032448,0.52,
0.358521866,0.154924974,0.634234135,0.4,
0.135035242,0.422052324,0.404044742,0.5,
0.131371136,0.408648545,0.451879251,0.48,
-0.034752028,0.183307771,0.854822083,0.4,
0.082092556,0.615722266,0.449929478,0.5,
0.02096295,0.639952753,0.689398974,0.5,
0.329521108,0.873502017,0.566520663,0.56,
0.289253478,0.883540133,0.131620386,0.52,
0.569160374,0.803406692,0.758797278,0.6,
0.152607611,-0.0117678,0.218837241,0.4,
0.802912622,0.012259153,-0.092795069,0.44,
0.550639041,0.357543782,0.693303585,0.5,
0.17307839,-0.078430415,0.38000279,0.36,
0.578090827,0.568934897,0.218070882,0.5,
0.714889029,-0.010799249,0.250432292,0.44,
0.415429904,0.468097788,0.363630762,0.5,
0.159552483,0.077716002,0.756702229,0.42,
0.018835802,0.29933155,0.579299746,0.44,
0.311808075,0.399804186,0.195422113,0.52,
0.364375054,0.827984925,0.078615488,0.5,
0.577997213,0.17869994,0.071039065,0.42,
0.4688334,0.311067156,-0.023765983,0.42,
-0.022964497,0.801782718,0.356091914,0.48,
0.847349184,0.602194365,0.887512874,0.6,
0.011407077,0.340695281,0.623554785,0.44,
0.422497672,0.734336023,0.141484459,0.48,
0.781981162,0.766819006,0.629300262,0.62,
0.716671189,0.002411658,0.231368473,0.4,
0.849777802,0.906551921,0.321080238,0.58,
0.049557119,0.358022339,0.619938143,0.5,
0.109998423,0.245709664,0.062269416,0.4,
0.723182171,0.279888154,0.350340418,0.5,
0.652986847,0.577145642,0.696375045,0.5,
0.373510923,0.425330742,0.882276821,0.52,
0.800587743,0.493366791,0.338752824,0.5,
0.186979984,0.883630849,0.821764,0.54,
-0.000981664,0.669473345,0.684202056,0.5,
0.913622166,0.359401759,0.50666407,0.5,
0.10779395,0.754255854,0.472113016,0.5,
0.552380757,0.028452522,0.614184499,0.5,
0.02139437,-0.064276083,0.181677264,0.4,
0.063590189,0.499343349,0.50270363,0.46,
0.911254959,0.629752702,0.724241539,0.58,
0.913595155,0.603176308,0.375188591,0.5,
0.671132127,0.181765294,0.031669074,0.46,
0.898179642,0.16978873,0.40168512,0.48,
-0.037027798,0.267314665,0.053910543,0.4,
0.307961908,0.622714429,0.239662484,0.5,
0.706828684,0.071648835,0.520771498,0.46,
0.360101381,0.882306886,0.173372188,0.5,
0.243904239,0.836773546,0.554403139,0.52,
0.097771647,0.323241936,0.032840282,0.4,
0.56648053,0.480785401,0.059812268,0.52,
0.534273472,0.561646067,0.19389192,0.52,
0.03396085,0.432527997,0.444727251,0.46,
0.445130432,0.784035791,0.310376953,0.5,
0.400062019,0.527818882,0.524905803,0.5,
0.078191501,0.135418164,0.86317958,0.44,
0.013164571,0.893065498,0.68631289,0.54,
-0.032006934,0.573110717,0.076478459,0.46,
0.302898225,0.517892953,0.095241647,0.52,
0.402316243,0.516266477,0.758768577,0.52,
0.478125952,0.278761148,0.431237101,0.5,
0.881146646,0.145975899,0.693623058,0.52,
0.653949997,0.707437267,0.666440858,0.5,
0.393047025,0.139400536,0.363369522,0.38,
0.327858537,-0.033644231,0.094248029,0.4,
0.096821607,0.364953621,0.139274942,0.4,
0.391670552,0.113194895,0.836804029,0.48,
0.504199764,0.076157654,0.67478915,0.44,
0.512179076,0.625531737,0.680641611,0.5,
0.872833734,0.308182778,0.880227255,0.46,
0.211471369,0.670853405,0.185463364,0.52,
0.000952803,0.890838291,0.834641081,0.56,
0.827450375,0.739364834,0.538244658,0.58,
0.858433176,0.667703468,0.78754031,0.6,
0.109510596,0.511248196,0.496997616,0.5,
0.046856525,0.633667254,0.215942808,0.54,
0.346779793,0.419144173,0.769334575,0.52,
0.791124515,0.859387754,0.366352318,0.6,
0.44090491,0.871433435,0.71717371,0.56,
0.807148462,0.11975055,0.019173699,0.46,
0.517065143,0.034796149,0.078071143,0.42,
0.370103045,0.472605825,0.321285725,0.5,
0.608641514,0.609417337,0.633091719,0.5,
0.040352777,0.194461173,0.720337065,0.42,
0.375844252,0.176323852,0.589538711,0.46,
0.158256259,0.834579828,0.611660457,0.52,
0.879695295,0.423147337,0.003894972,0.52,
0.097506599,0.340538732,-0.027913495,0.4,
0.605118216,0.505317837,0.762228205,0.48,
0.860167821,0.787850098,0.354566378,0.56,
0.890957442,0.453420996,0.109485323,0.54,
0.278475608,0.532812655,0.274758527,0.5,
0.467373144,0.074852291,-0.043765234,0.44,
0.520577858,0.19402892,0.066328032,0.42,
0.735998473,0.786849522,0.114694619,0.52,
0.789819389,0.426566707,0.891472307,0.48,
0.757350958,0.531290059,0.360847039,0.5,
0.066521244,0.084774645,0.61346211,0.38,
0.129086597,0.169228456,0.33326807,0.42,
0.854749928,0.126229268,0.207064586,0.44,
0.369952067,0.768957607,0.622190378,0.52,
0.075774115,0.453955304,-0.023116497,0.4,
0.120188501,0.288638364,0.446378937,0.42,
0.926703977,0.550215014,0.683938949,0.56,
0.0929995,0.928087798,0.730966663,0.5,
0.096944078,0.053528942,0.415767429,0.42,
0.017790606,0.798765319,0.869698516,0.52,
0.670349208,0.146683844,0.875155818,0.52,
0.595812091,0.286031073,0.845797252,0.52,
0.951515565,0.523008236,0.328752813,0.52,
0.287355898,0.33964272,0.472382761,0.5,
0.173815574,-0.013802296,-0.087617983,0.4,
0.506902132,0.315599088,0.582928811,0.5,
0.76205951,0.214122848,0.690582802,0.5,
0.196108378,0.024151309,0.070277836,0.4,
0.603125784,0.40615836,0.833837391,0.52,
0.850102056,0.266995886,0.777435961,0.5,
0.290847786,0.477605456,0.622526048,0.5,
0.64589493,-0.02261497,-0.043606786,0.42,
-0.005924616,0.512795371,0.934480368,0.5,
0.733828372,0.496879148,0.490074502,0.5,
0.911310586,0.566890041,0.053749091,0.48,
0.495915621,0.700761154,0.175084974,0.5,
0.00468402,0.585776531,0.122008511,0.44,
0.119228304,0.743238358,0.278331993,0.5,
0.698450491,0.167286342,0.136286581,0.42,
0.067300456,0.802303287,0.419805933,0.5,
0.318182061,0.387114017,0.203036951,0.52,
0.105958325,0.119480106,0.114360268,0.4,
0.859085716,-0.046751439,0.926048959,0.48,
-0.032088012,0.706959428,-0.04497689,0.44,
0.019144563,0.638305242,0.024572138,0.48,
0.669893426,0.124216487,0.700308843,0.5,
0.445667786,0.423478625,0.712418316,0.5,
0.914267535,-0.001234806,0.05355998,0.46,
0.815703747,0.35851098,0.090340108,0.5,
0.592536002,0.462832938,0.205007336,0.5,
0.140317082,0.667941526,0.745519416,0.5,
0.763481575,0.30110987,0.72070385,0.5,
0.645000518,0.440809912,0.512343525,0.5,
0.703740773,0.39560475,0.324640001,0.5,
0.486625607,0.467437506,0.085019871,0.48,
0.898742061,0.908463195,0.288923444,0.6,
0.474286677,0.332695453,0.048312638,0.48,
0.591538699,0.750784629,0.258768836,0.5,
0.654002169,0.59877218,0.097951269,0.52,
0.684932003,0.327985051,0.647011043,0.5,
0.471151479,0.183480142,0.615361327,0.5,
0.344538283,0.326108104,0.058503183,0.42,
0.579109555,0.806584681,0.229623559,0.5,
0.411217347,0.338575708,0.781252273,0.5,
0.284927519,0.84876307,0.369995255,0.5,
0.132486728,0.629616556,0.353852917,0.48,
0.070743506,0.640884933,-0.062464791,0.48,
-0.013271875,0.518832198,0.397113431,0.5,
0.881003219,0.065058697,0.783731672,0.54,
-0.007239726,0.647221212,0.21655321,0.54,
0.734807374,0.574130876,0.62626319,0.5,
-0.015830168,0.57498861,0.658644165,0.5,
0.501158427,-0.03539478,0.586538479,0.34,
0.919725092,-0.028639903,0.061353902,0.42,
0.739897255,0.429932498,0.389437519,0.5,
0.558707229,0.776084797,0.204807398,0.5,
0.145976965,0.350738191,0.666227198,0.48,
0.398088885,0.706331133,0.454881201,0.5,
0.778806247,0.178117201,0.683045753,0.5,
0.683810846,0.213817812,0.041286241,0.48,
0.587041036,0.692364393,0.449151843,0.5,
0.571180654,0.607902338,0.83605322,0.48,
0.127978297,0.708051467,0.117025388,0.5,
0.880890596,0.730110721,0.822669842,0.6,
0.918529179,0.131957665,0.224170103,0.46,
0.338817866,0.835078395,0.865113454,0.5,
0.571849014,0.741218271,0.224280387,0.5,
0.507292901,0.044963034,0.825450466,0.5,
0.633427229,0.783117704,0.75802226,0.58,
0.453759859,0.17387671,0.052905109,0.4,
0.108451516,0.348013401,0.627657962,0.5,
0.489786724,0.780589174,0.833565955,0.6,
0.394334856,0.580243178,0.322603857,0.5,
0.830512814,0.469596343,0.729120723,0.52,
0.001115846,0.537287887,0.233108979,0.46,
0.681867205,0.668333666,0.566834017,0.5,
0.449793554,0.398865348,0.498557281,0.5,
0.223051261,0.601326418,0.67572043,0.5,
0.375970847,0.66958503,0.867755916,0.5,
0.07778336,-0.042370811,0.098310798,0.4,
0.436037596,0.841874669,0.44727713,0.5,
0.021564033,0.657391067,0.92780267,0.46,
0.212947974,0.218479045,0.854839076,0.48,
0.559838195,0.552113422,0.917904576,0.46,
0.527085147,0.714659244,0.115884467,0.52,
0.725801599,0.257752461,0.339400312,0.46,
0.668226557,0.670113624,0.235255526,0.52,
0.580223683,0.496820109,-0.081142839,0.52,
0.171455523,0.042770102,0.061551897,0.4,
0.075748965,0.860943395,0.194677152,0.54,
0.904227025,0.33274453,0.70001495,0.52,
0.23065447,0.717567831,0.35101057,0.48,
0.082421139,0.858226771,0.575389386,0.52,
0.45095266,0.620549062,0.304809586,0.5,
0.818198379,0.498496967,0.81412976,0.46,
0.798444995,0.429269851,0.523593582,0.5,
0.763411854,0.181586965,0.833336788,0.48,
-0.024567859,-0.060279438,0.490694966,0.38,
0.417170371,0.201249122,0.368043166,0.36,
0.356195652,0.578410735,0.632067986,0.5,
-0.04490845,0.077184261,-0.118155875,0.4,
0.394750556,0.22249979,0.482188068,0.44,
0.298520899,0.238868359,0.806678964,0.46,
0.539790895,0.341956863,0.309595428,0.5,
0.126774372,0.216278139,0.109273286,0.4,
0.473406256,0.453206741,0.518842982,0.5,
0.610942029,-0.052861914,-0.093432869,0.42,
0.895503124,0.351931653,0.66621639,0.52,
0.695161292,0.686692887,0.069224822,0.52,
0.90995178,0.427943411,0.21931178,0.52,
0.315715382,0.134209377,0.474774996,0.38,
0.434104011,0.081543699,0.742050049,0.38,
0.358443645,0.669367442,0.305630654,0.5,
-0.025771501,0.873662508,0.556676834,0.52,
0.08066789999481021,0.4656956219930748,0.478033044754022,0.5
0.3333175932834179,0.2122307715986505,0.6244774602722519,0.5
0.8948585316626569,0.5161059312523646,0.0001734935275352775,0.54
0.7650133303944412,0.5118476938362405,0.29298812747733916,0.5
0.8357865872591379,0.19386307594674843,0.6996065903297704,0.5
0.6990731908784348,0.7632407866948181,0.058894859077930066,0.52
0.7985068842498461,-0.045501831569697,0.6686175660991821,0.46
0.2215986930571744,0.3475148092008673,0.6514637397821758,0.48
0.6076484091037379,0.2612612636749483,0.8599229590164104,0.46
0.3782868379117518,0.07251366765894597,0.4810316367313051,0.38
0.12299855441678421,0.39526506377030757,0.44154878168174216,0.46
0.26394946575986444,0.4280335508804474,0.4424498520924275,0.5
0.5776088189939492,0.1930030896556777,0.704060981924342,0.5
0.5057400518961371,0.7346181971614157,0.29463529073889005,0.5
0.9031032685633228,0.3165564855285941,0.14431229807045856,0.46
0.0587036139238624,-0.0478800608444941,0.721423201845928,0.38
0.9321151696504738,0.7750943893183716,0.7224041699641803,0.6
0.831871247531438,0.34445062676951416,0.7940761569979532,0.48
0.44132014056779434,0.5687466467920599,0.4167613048498982,0.5
0.11279640122501806,0.17382642396581985,0.7596607396845169,0.44
0.47141147855809135,0.6626956302837335,0.235045060278035,0.48
0.050576297576248104,0.7232537856405546,0.7121042049215032,0.48
0.40764383560718026,0.36875338821118214,0.4871846788850638,0.5
0.12076824742872751,0.19965152380003143,-0.0030619035819684716,0.4
0.14637899901953266,0.38396863712769475,0.6340465880740862,0.48
0.13661307136611409,0.7182509035059952,0.6082286503210597,0.5
0.8165472896698366,0.09138109218063968,0.47633548267779907,0.44
0.7148070407518499,0.44635287103511656,0.2389610147421132,0.5
0.7819939671845023,0.397596477824935,0.5226245229408801,0.5
0.40355643932082796,0.7252358067593194,-0.04040726279503829,0.52
0.3147630410741355,0.7225895289043217,0.29721280128955213,0.5
0.5588395241908618,0.2072296626603141,0.3749729153128086,0.5
0.34692068347869104,0.5486101142070169,0.7157042968759599,0.5
0.6096790415931137,0.17086355549494614,0.19049343392456627,0.42
0.23044962039168287,0.9325215459402493,0.525863899421292,0.5
0.8687702754171822,0.21867544464630725,0.23499456416744866,0.5
0.014923427221854283,0.8410376205285593,0.6104230185800408,0.5
0.9536686512061252,-0.016219379439468877,0.6262473419932852,0.48
0.18156536020337835,0.049499831827609614,0.3397820566191159,0.4
0.8496530404514735,0.49647312424487994,0.1278282728515353,0.5
0.573211736213918,0.18995690519552022,0.7273031675048326,0.5
0.13497097919911177,0.8779688496876199,0.8623002933955187,0.56
0.17084271976345963,0.8990302338041729,0.5647077110792117,0.52
0.11814974877856944,0.6438796618594307,0.7566029785789871,0.5
0.6921694734686553,0.4394790321484593,0.7545728426652057,0.5
0.7248031841079117,0.6336101269409031,0.7977717628976844,0.6
0.7471918846903957,0.8942332509710166,0.5778028698988544,0.64
-0.04183776962866085,-0.06065537172906513,0.6313394158624681,0.38
0.6199460168781803,0.044464895997410964,0.7671062206026615,0.5
0.7012839151432727,0.24214584987607213,0.30386979861651525,0.5
0.8952984308069678,0.7408224482777634,0.07590575039440461,0.52
0.7045586741028006,0.1542126038098598,0.7415655133274267,0.5
0.5581214895451861,0.40635448148986947,0.6747062948093963,0.5
0.2295079180906715,0.24284484914461651,-0.061256966921680735,0.4
0.2737026925929991,0.7193023712887525,0.07685656824079216,0.54
0.3183553166513957,0.18500528946466474,0.5958264379566458,0.5
0.9124168568812525,0.6607504576345151,0.7675187137058347,0.6
0.2226073180441756,0.6874540394359433,0.07363397587975014,0.52
0.6046007269661684,0.31662394598331245,0.2525950341661737,0.5
0.1584572878881149,0.6730852026590427,0.8661230142000287,0.48
0.7959429980455732,0.4732830358780391,-0.03973833375191663,0.52
0.025535926287019967,-0.008611205608321702,0.6826094266580592,0.38
0.2948348727318158,0.3336357423041648,0.30993632608212995,0.5
0.7617438023902522,0.35711508277999077,0.42060816142738844,0.5
0.3861866162873944,0.3233556472652401,0.8716952270190786,0.5
0.5407562990668189,0.8237622997554668,0.6897906497270463,0.54
-0.01646125366289822,0.857686310591015,0.12256764477006803,0.52
0.8621412759383366,0.3624663025503881,-0.05808946010740091,0.5
0.29957464101982295,0.19555555554708243,0.7622110906156696,0.5
0.4678980901696316,0.35533041660946685,0.25376431003703004,0.5
0.07017671873631347,0.1485412661857862,0.0610777917536318,0.4
0.3464354228688199,0.6415919005646444,0.5223324779374062,0.5
0.1680405094949496,0.712276282722932,0.5661290574476102,0.5
0.01785124734031415,0.06453922903999142,-0.10793573445957624,0.4
0.03104959528017216,0.744290769054623,0.9015895718943157,0.5
0.4360462016262407,0.10691740781536033,-0.027568418666833804,0.4
0.5715875896333892,0.3819730579097452,-0.02631353029648063,0.46
0.0038288581523586987,0.11472341261558729,0.7266015180253402,0.4
-0.034215410558695356,0.10453503511690616,0.810052248710408,0.42
0.2955317559354069,0.8617901223825659,0.2163128282893803,0.5
0.43817168481198726,0.4069641659261129,0.3588834291751308,0.5
0.6365403720029496,0.6941481624571981,0.251226427817915,0.5
0.03787627329334395,0.11589908959384816,0.4525651196806049,0.4
0.6028938081281052,0.6594705475486814,0.7272530048035328,0.5
0.8809133630720218,0.6782929785419481,0.5870852172946774,0.58
0.7420386927454788,0.06241833592682816,0.8483035048165264,0.52
0.8757071519974337,0.4681705025636657,0.3168630670722688,0.5
0.24307351529881885,0.06699917548239505,0.8668354602326952,0.5
0.9425786917932287,0.6372002774895632,0.10445573426037284,0.52
0.38305353529270486,-0.03556703681685498,0.11087154493190375,0.4
0.8245820793307379,0.7780959998006411,0.08436899537714207,0.52
0.8245820793307379,0.7780959998006411,0.08436899537714207,0.52
0.873665703,0.844652455,0.140213646,0.52
0.8308923093280414,0.7662652211905215,0.08027231422540164,0.52
0.8308923093280414,0.7662652211905215,0.08027231422540164,0.52
0.9375463116357373,0.7185724126269407,-0.05745977617814597,0.52
0.6142518346207794,0.7942872377766197,-0.03970263941642734,0.52
0.8828488520024896,0.826777775799042,-0.023788000548477156,0.5
0.873665703,0.844652455,0.140213646,0.52
0.873665703,0.844652455,0.140213646,0.52
0.982005074,0.797649175,0.011683575,0.56
0.653683903,0.86830624,0.029651391,0.56
0.929378136,0.910862939,0.042669224,0.54
0.640922057,0.769607462,0.195624593,0.48
0.640922057,0.769607462,0.195624593,0.48
0.640922057,0.769607462,0.195624593,0.5
0.640922057,0.769607462,0.195624593,0.5
0.640922057,0.769607462,0.195624593,0.5
0.0409920375211981,0.3557591016485481,0.12125154008486344,0.4
0.06994101211662831,0.01623816258711519,0.12113910268834209,0.4
0.38630652512230795,0.03512978836851007,-0.0112561656721561,0.4
0.4751985416239869,-0.03993454295511909,0.31685052998204405,0.38
