Date,Open,High,Low,Close,Adj Close,Volume
6/3/2009,22.9,22.9,21.5,22.25,15.347305,6625100
6/4/2009,22.4,23.17,22.24,23.139999,15.961205,4202300
6/5/2009,23.370001,23.549999,22.540001,23.02,15.878428,5548500
6/6/2009,22.8850005,23.3599995,22.3900005,23.0799995,15.9198165,4875400
6/7/2009,23.12750075,23.45499925,22.46500075,23.04999975,15.89912225,5211950
6/14/2009,24.26,24.7375,23.8775,24.415,16.840655,3664250
6/15/2009,23.5,23.610001,22.559999,22.889999,15.788765,5007500
6/16/2009,23.49,23.52,22.049999,22.26,15.354209,3426500
6/17/2009,21.58,21.719999,20.969999,21.4,14.761006,6484100
6/18/2009,21.459999,21.67,20.860001,21.440001,14.788603,3106600
6/19/2009,21.9,21.950001,21.27,21.34,14.719624,3114900
6/20/2009,21.6799995,21.8100005,21.0650005,21.3900005,14.7541135,3110750
6/21/2009,21.78999975,21.88000075,21.16750025,21.36500025,14.73686875,3112825
6/22/2009,20.9,20.9,19.26,19.26,13.284911,4806800
6/23/2009,19.450001,20.110001,19.200001,19.82,13.671178,3991100
6/24/2009,20.299999,20.780001,19.959999,20.139999,13.891903,3817900
6/25/2009,20,21.110001,19.93,21.01,14.492004,4288900
6/7/2018,52.540001,52.549999,50.970001,51.59,48.795837,854600
6/8/2018,51.619999,51.869999,51.099998,51.459999,48.672878,678200
6/9/2018,52.08,52.209999,51.0349995,51.5249995,48.7343575,766400
6/10/2018,51.8499995,52.039999,51.06749875,51.49249925,48.70361775,722300
6/11/2018,51.380001,51.799999,51.200001,51.32,48.540459,650400
6/12/2018,51.32,51.459999,50.82,51.139999,48.370209,504500
6/13/2018,51.18,51.459999,50.130001,50.509998,47.774334,627200
6/14/2018,50.610001,50.77,50.099998,50.27,47.547329,719500
6/15/2018,49.68,49.68,48.110001,48.57,45.939404,1336800
6/16/2018,50.1450005,50.225,49.1049995,49.42,46.7433665,1028150
6/17/2018,49.91250025,49.9525,48.60750025,48.995,46.34138525,1182475
6/18/2018,48.139999,48.66,47.830002,48.599998,45.967777,799200
6/19/2018,47.52,47.82,46.669998,47.259998,44.700352,931000
6/20/2018,47.529999,47.529999,46.66,47.040001,44.492268,937600
6/21/2018,47.009998,47.009998,46.5,46.669998,44.142311,643700
6/22/2018,47.380001,47.599998,46.66,46.720001,44.189598,1599700
6/23/2018,47.1949995,47.304998,46.58,46.6949995,44.1659545,1121700
6/24/2018,47.28750025,47.452498,46.62,46.70750025,44.17777625,1360700
6/25/2018,46.400002,46.639999,45.66,46.560001,44.038269,1908300
6/26/2018,46.709999,47,46.400002,46.959999,44.416599,981200
6/27/2018,46.52,46.84,46,46.009998,43.518047,935200
6/28/2018,46.6149995,46.92,46.200001,46.4849985,43.967323,958200
4/22/2019,40.709999,40.720001,40.209999,40.299999,39.860764,646700
4/23/2019,40.259998,40.459999,40.040001,40.189999,39.751961,828600
4/24/2019,40.189999,40.189999,38.93,39.349998,38.921116,1036000
4/25/2019,39.029999,39.119999,37.93,38,37.585831,1053100
4/26/2019,38.09,39.209999,38.080002,38.93,38.505695,660800
4/27/2019,38.5599995,39.164999,38.005001,38.465,38.045763,856950
4/28/2019,38.32499975,39.187499,38.0425015,38.6975,38.275729,758875
4/29/2019,39.009998,39.43,38.59,38.869999,38.446346,748400
4/30/2019,38.810001,38.900002,37.650002,38.419998,38.001251,785600
5/1/2019,38.02,38.599998,36.68,36.700001,36.299999,1159200
5/2/2019,36.32,36.48,35.700001,36.389999,36.389999,1254600
5/3/2019,36.889999,37.919998,36.880001,37.75,37.75,894300
5/4/2019,36.6049995,37.199999,36.290001,37.0699995,37.0699995,1074450
5/5/2019,36.74749925,37.5599985,36.585001,37.40999975,37.40999975,984375
5/6/2019,36.810001,37.029999,36.209999,36.450001,36.450001,1035200
5/7/2019,36.139999,37.009998,36.060001,36.509998,36.509998,1240800
5/8/2019,36.240002,36.799999,36.07,36.310001,36.310001,736400
5/9/2019,35.889999,35.990002,35.139999,35.43,35.43,1299800
5/10/2019,35.419998,35.84,34.84,35.650002,35.650002,1447100
5/11/2019,35.6549985,35.915001,34.9899995,35.540001,35.540001,1373450
5/12/2019,35.53749825,35.8775005,34.91499975,35.5950015,35.5950015,1410275
5/13/2019,34.779999,34.959999,34,34.669998,34.669998,953000
5/14/2019,34.970001,35.240002,34.650002,35.02,35.02,686000
5/15/2019,34.57,35.259998,34.25,35.07,35.07,528000
5/16/2019,35.419998,35.66,35.07,35.09,35.09,686500
5/17/2019,34.759998,34.990002,34.560001,34.720001,34.720001,622300
5/18/2019,35.089998,35.325001,34.8150005,34.9050005,34.9050005,654400
5/19/2019,34.924998,35.1575015,34.68750075,34.81250075,34.81250075,638350
5/20/2019,34.529999,34.799999,34.240002,34.310001,34.310001,493100
5/21/2019,34.16,34.669998,34.009998,34.560001,34.560001,556500
5/22/2019,34.389999,34.389999,33.439999,33.48,33.48,983000
5/23/2019,32.990002,33.34,32.610001,33.27,33.27,1080500
5/24/2019,33.759998,33.959999,33.400002,33.48,33.48,593800
5/25/2019,33.375,33.6499995,33.0050015,33.375,33.375,837150
5/26/2019,33.567499,33.80499925,33.20250175,33.4275,33.4275,715475
5/27/2019,33.4712495,33.72749938,33.10375163,33.40125,33.40125,776312.5
5/28/2019,33.650002,33.990002,33.549999,33.849998,33.849998,1187300
5/29/2019,33.470001,34.189999,33.34,34.16,34.16,702300
5/30/2019,34.259998,34.560001,33.889999,33.939999,33.939999,521000
5/31/2019,33.34,33.860001,33.150002,33.73,33.73,613200
6/1/2019,33.799999,34.210001,33.5200005,33.8349995,33.8349995,567100
6/2/2019,33.5699995,34.035001,33.33500125,33.78249975,33.78249975,590150
6/3/2019,33.93,34.790001,33.889999,34.700001,34.700001,463900
6/4/2019,35,35.459999,34.57,35.439999,35.439999,517900
6/5/2019,35.709999,35.779999,34.720001,35.080002,35.080002,585700
6/6/2019,35.27,35.43,34.880001,35.240002,35.240002,423600
6/7/2019,35.43,36.279999,35.279999,36.049999,36.049999,642300
6/8/2019,35.35,35.8549995,35.08,35.6450005,35.6450005,532950
6/9/2019,35.39,36.06749925,35.1799995,35.84749975,35.84749975,587625
6/10/2019,36.459999,36.57,36.09,36.360001,36.360001,740500
6/11/2019,37.369999,37.759998,37.07,37.209999,37.209999,670200
6/12/2019,37,37.419998,36.889999,36.919998,36.919998,471700
6/13/2019,37.16,37.66,36.950001,37.43,37.43,529800
6/14/2019,37.27,37.419998,36.860001,36.990002,36.990002,462500
6/15/2019,37.215,37.539999,36.905001,37.210001,37.210001,496150
6/16/2019,37.2425,37.4799985,36.882501,37.1000015,37.1000015,479325
6/17/2019,37.02,37.490002,36.720001,37.259998,37.259998,382400
6/18/2019,37.73,38.889999,37.73,38.610001,38.610001,675000
6/19/2019,38.490002,38.849998,37.830002,38.23,38.23,593300
6/20/2019,39,39.330002,38.630001,39,39,692700
6/21/2019,38.990002,39.360001,38.849998,39.25,39.25,1128900
6/22/2019,38.995001,39.3450015,38.7399995,39.125,39.125,910800
6/23/2019,38.9925015,39.35250125,38.79499875,39.1875,39.1875,1019850
6/24/2019,39.16,39.52,38.68,39.450001,39.450001,681800
6/25/2019,39.41,39.52,38.810001,38.82,38.82,520300
6/26/2019,38.759998,39.049999,38.349998,39.02,39.02,769000
2019-06-27,39.000000,39.400002,38.529999,38.980000,38.980000,618100
2019-06-28,39.110001,39.110001,38.330002,38.849998,38.849998,933500
2019-06-29,39.0550005,39.2550015,38.4300005,38.914998999999995,38.914998999999995,775800.0
