Date,Tweet
Wed Jun 27 14:01:40 +0000 2018,  AT&T +0.9% as Morgan Stanley resumes Overweight  $T'
Wed Jun 27 13:54:37 +0000 2018,rtland Investment Counsel Holding in At&T $T Decreased as Market Value Declined; Credit Capital Investments Stake in Amag Pharmaceuticals $AMAG Raised as Stock Value Rose 
Wed Jun 27 13:53:32 +0000 2018,&T Inc.: Unusual volume for AT&T stock. $T  
Wed Jun 27 13:52:57 +0000 2018," At&T $Put $T Market Valuation Declined, Jet Capital Investors LP Has Lifted by $37.00 Million Its Holding; Logmein $LOGM Shareholder Ashford Capital Management Has Trimmed Stake by $5.68 Million as Market Value Declined - "
Wed Jun 27 13:52:18 +0000 2018," At&T $Call $T Market Valuation Declined, Jane Street Group Lowered Holding; As Amazon Com $AMZN Share Value Rose, Westfield Capital Management Company LP Lifted by $863,859 Its Position "
Wed Jun 27 13:38:00 +0000 2018, Declining revenues but healthy margins. Is AT&T a buy or a sell? 
Wed Jun 27 13:17:53 +0000 2018,"organStanley $MS resumes coverage of AT&T at a $37 Price Target, and an \\\\'"
Wed Jun 27 13:13:25 +0000 2018,"r more #defensive minded #investors, #MorganStanley recommends AT&T Inc, #Verizon Communications Inc and #Telus Corp. $T $VZ'"
Wed Jun 27 13:10:34 +0000 2018,teway Investment Advisers Has Cut Its Stake in Amgen $AMGN as Shares Declined; Synovus Financial Holding in At&T $T Lifted as Stock Value Declined 
Wed Jun 27 12:08:41 +0000 2018,"wards Lifesciences $EW Holder First National Bank Of Omaha Lowered Stake as Share Value Declined; Albion Financial Group Raised At&T  $T Holding by $689,990 as Market Valuation Declined - "
